tlb_page_size,tlb_entries,tlb_assoc,cycle_time,tlb_max_outstanding_walks,tlb_miss_latency,cache_line_sz,cache_assoc,cache_queue_size,tlb_hit_latency,pipelined_dma,cache_size,pipelining,cache_hit_latency,cache_bandwidth,tlb_bandwidth,success,cycle,power,area
4096,0,4,1,4,15,32,4,64,2,1,16384,0,1,10,1,True,329286,9.81282,73430.2
4096,0,4,2,4,11,32,4,64,1,1,131072,1,2,12,1,True,51707,30.105,469466.0
4096,0,4,2,8,10,64,4,32,2,0,32768,1,4,16,2,True,87354,10.9453,245934.0
4096,0,4,4,8,15,64,16,128,4,0,65536,0,3,6,2,True,390671,10.3613,525467.0
4096,0,4,4,8,16,32,2,128,1,1,131072,0,2,10,1,True,298629,11.465,459916.0
4096,0,4,5,4,11,32,4,64,3,0,16384,1,1,4,1,True,57969,5.10223,79662.3
4096,0,4,5,4,13,32,16,32,2,1,32768,1,4,7,2,True,64927,10.9125,289808.0
4096,0,8,1,4,20,64,8,64,4,1,32768,0,1,5,1,True,379888,10.4828,112779.0
4096,0,8,1,8,13,32,8,64,3,0,32768,1,1,9,1,True,124440,14.5127,139458.0
4096,0,8,2,4,19,64,1,32,2,1,65536,1,2,7,1,True,120016,8.51223,217656.0
4096,0,8,2,4,20,16,2,64,1,0,32768,0,2,11,1,True,326759,6.92802,120719.0
4096,0,8,3,4,13,64,2,64,2,0,131072,0,4,12,2,True,368966,11.9739,735314.0
4096,0,8,3,4,15,64,16,128,2,0,16384,0,4,15,2,True,375944,7.13396,194796.0
4096,0,8,4,4,18,16,16,128,4,0,65536,1,1,13,2,True,62326,22.7443,692536.0
4096,0,8,5,4,20,32,16,64,1,0,32768,1,2,10,2,True,59840,12.4296,289234.0
4096,0,8,5,8,10,16,4,128,4,1,65536,0,2,14,1,True,392333,5.63847,330020.0
4096,0,16,1,8,15,16,16,128,4,1,16384,1,4,4,2,True,142440,23.5741,252924.0
4096,0,16,2,4,10,16,8,64,3,1,131072,1,1,13,1,True,61249,35.655,487160.0
4096,0,16,2,4,13,64,1,32,3,0,131072,0,1,15,2,True,312026,16.697,737358.0
4096,0,16,2,8,15,64,1,128,2,0,131072,1,4,4,2,True,45560,31.8582,763712.0
