9.947390556335449219e+00,1.626937650144100189e-02
9.985967636108398438e+00,1.499956512451171875e+01
4.484533309936523438e+00,1.420898456126451492e-02
5.799455642700195312e+00,4.559536933898925781e+00
-2.679232597351074219e+00,1.499794769287109375e+01
9.995840072631835938e+00,3.991636276245117188e+00
7.317156791687011719e+00,1.175947953015565872e-02
1.990607738494873047e+00,2.549360488046659157e-06
-4.994569301605224609e+00,1.037986946105957031e+01
9.999343872070312500e+00,6.688127517700195312e+00
2.441563129425048828e+00,3.644888162612915039e+00
3.246546745300292969e+00,2.206137895584106445e+00
9.094423294067382812e+00,3.049152851104736328e+00
9.031533241271972656e+00,4.626705646514892578e+00
3.321702957153320312e+00,3.079208850860595703e+00
-3.017200231552124023e+00,1.256740665435791016e+01
4.235681533813476562e+00,1.496892929077148438e+01
3.091949462890625000e+00,2.339207649230957031e+00
-4.254055976867675781e+00,1.499963665008544922e+01
-3.002117156982421875e+00,1.192197513580322266e+01
